id,probability_purchase
25534,0.005753636718432387
4298,0.004292402114979499
8258,0.0008941654988657941
12130,0.00021103840017186492
7043,0.0038628491372750583
5503,0.0008666754682544941
4249,0.0001471609972589245
21235,0.008982272542328015
14877,0.023688104277980092
22553,0.0009928943317350852
1947,0.004687994791037772
6220,0.00012998294666992686
1267,0.0004088429841637047
27357,0.0018540651076653927
5457,0.018492320780068794
17921,0.001305052936169929
22779,0.0014457405934005124
16129,0.0012484763693687928
9540,8.613690605724421e-05
5641,0.00031293311429044505
31249,0.012639212882155876
11037,0.004836104378301865
9936,0.0002834129178004106
31834,0.00014998423502075913
14185,0.001299539783820928
30667,0.0001812848663196525
19908,0.0018851842313964864
30843,0.00034829525674815625
25120,0.00015431120579004586
17718,0.0014014663111332252
7062,0.0007450702713043102
8607,0.001736729492104128
26687,0.0010380951274894092
21393,0.0002181705544127022
21236,0.00015182657058277908
16914,0.00012725891231995623
10687,0.004349632657191182
7362,0.0015226493068258272
30895,0.00010489055585967096
5510,0.0008291079416569901
3614,8.263877705523093e-05
30628,0.00011129568472545941
23306,0.0016757560419665592
13949,0.0008013420926516188
12378,0.0004492300024976383
11363,0.0021451696248403324
2939,0.000501558268745419
13268,0.00017085352600948773
20460,0.0014113975883130144
2766,0.0006826994387025107
11488,0.00040605584000312235
4741,0.0004934309781681722
16770,0.002479755656645985
8566,0.00036936475263999623
30829,5.4631973824428464e-05
19210,0.0003057054158025765
10451,0.0046054315634677335
15925,0.00017500267874322723
13659,0.0002877956395889174
961,0.005107545598466769
18621,6.724174145966843e-05
8895,0.00023273652171374606
18703,0.0002965555500954185
19327,0.004933784752326105
30704,0.0017196493412183621
24349,0.011021514948981124
31359,0.00034723694213747373
17015,0.0036285950313368494
10747,0.003869949808280981
12101,0.0009274437108484003
18666,0.0007669875799044648
12687,0.002382473260211736
17852,6.780847045473615e-05
933,0.001928427557769894
25319,0.0015436779874727772
7417,0.00024367366030764143
30221,0.00011147180269609117
18649,0.001039367310043824
25812,0.0003752793645890514
1910,0.0002689854614634491
13746,0.00016417286609593713
11025,0.00018474467072181972
25146,9.89677266364334e-05
632,0.003711868383095416
12539,0.005436892342294745
20458,0.0004044931396883252
9214,0.0029702717135293823
23896,0.0008647268799014669
15357,0.0012674455638718189
1254,0.0006547581804599696
23379,0.0018335913475403386
8514,0.0022879714439588265
2812,0.00013838536219066362
5176,0.0051508617418825065
25193,0.00045517259567982404
18244,0.0016776127960409497
8102,0.0005654689961222748
10949,0.010891703844979507
14164,0.0003685238409650737
13486,0.0002315859917019174
22386,0.0008208244659156039
20758,0.00021691102342261305
5613,0.00019861764162278534
18529,0.0015466996205271194
3613,0.0019866644297825416
29410,0.005645942786817335
21808,0.0015915307962324978
8163,0.0008544957428429626
8067,0.00038346828469999885
28887,9.892676951055262e-05
13699,0.008563119872253321
17658,0.0030471482808488576
645,0.0018357327407395908
14574,0.0005825742327736277
29110,0.008734273676863953
26228,0.00015962776309340798
23876,8.057165853389336e-05
6075,0.004170161222441633
817,0.001105007403278085
24831,0.002048998342722167
11634,0.005600693500226419
18566,0.0017619044419849958
27063,0.0013406567425493397
12064,0.0004408181412386987
1687,0.0017050731658798395
9110,0.0013110686380849391
6969,0.009143938969039743
24981,0.0007566640431610012
29073,0.003037194423789019
1548,0.004513207429147997
16525,0.0006659795755732669
29632,0.015846165674424897
29516,0.0010533228005356846
24394,0.0004367254745275127
730,0.0009731990111356317
27875,0.00020044793848357528
91,0.000902683969660131
19279,0.0003939475877337304
8079,0.004531101225434853
21061,0.0001485906832292467
3828,0.00038855906186935775
24083,0.0017642906153050048
25651,0.00012280582227145397
16194,0.000187390236870453
14400,0.00013883521973659176
6520,0.0015211953797342106
9659,0.00023147582410360792
30845,0.0012731553915396893
2980,0.0008782830393364247
17279,0.0005023349333818263
12406,0.001860389046190119
30936,0.0008909821956674131
5201,0.0002835217187170611
16267,0.0024651770429300612
18274,0.00032350770683095694
600,0.00046984203882450366
17115,0.0012113237069681971
5730,0.007129573221962202
887,0.0012931784146380464
27471,0.0004028674592100605
1388,0.0004246559348178457
30776,0.00011271351056844209
7717,0.00033759725994145164
16870,0.001465030308988713
9720,0.00035535922123119284
27592,0.005060424665596054
10392,0.0005295826223875393
26790,0.0009263325728030332
14553,0.00029715819217805624
29247,0.0031906237059876295
29590,0.0015030167764712658
6242,0.004496910429629459
20431,0.002369841703315405
25053,0.0001645061792794655
2037,0.00045065254849307627
23782,0.0024299305470189656
21610,0.0024976971212283105
18005,9.635170245455905e-05
28360,0.0010354457381104962
25185,0.01050838107304573
18022,0.0003529442257765714
22136,0.0007232774088797158
1792,0.001793773630381419
23542,0.001819010756594241
31596,0.00015578195498303765
22122,5.785293841478961e-05
19610,0.0009753084179006681
13340,0.00039491211165603433
29280,0.00042364923861553413
19077,0.0012983067784594553
14406,0.001534220241982482
18791,0.0008321390708717025
20038,0.004709112225695298
5025,0.0008493429422569762
10761,0.0004044031614079454
841,0.00012788477874639653
27843,0.0004601024314428125
29908,0.00012880302210593992
7297,0.000177390502815458
14121,0.0020991106960730564
13420,0.000555098652405096
26212,0.0012486549644881294
5413,0.00029782447136345865
17937,0.0005330584806036605
17413,0.0006546622526028328
10683,0.00038241143240063004
13943,0.00011221591032490928
14815,0.0040082382303338274
16020,0.00010892731329833527
15175,0.00044121667796918185
29598,0.004856481604419854
2794,0.014196434807637935
759,0.003905343325512167
5693,0.002813010862607658
17736,0.00705297243714725
20059,0.00024210786833232377
15622,0.0012497006348941215
11694,0.002310020268583973
18286,0.0002627474361855701
3113,0.0006519600409317178
26447,0.0006131586608684917
26,0.0021921684289735953
7085,0.0017792764673738837
25104,0.0001725577315714742
20577,0.0003274985175581622
12749,0.00031732974990903074
2937,0.00047197524560741523
14503,0.0020837102801396015
18141,0.0014002076934513472
19188,0.0003687187097439965
9486,0.0003705393171006362
30946,0.0002501517033508179
24934,9.897661670043868e-05
18972,0.0014504080358802608
4039,0.0015606931456047081
20019,0.0003624831302434631
28572,5.0874038743228055e-05
15741,0.00020993481927025323
26115,0.0014258722818894657
3187,8.357513080039199e-05
12596,0.004764103379786096
3460,0.00024456528956536043
14404,0.005051070334595024
9031,0.00014415479365576526
12679,0.0007625996296068785
5923,0.00044031981586338894
15723,0.0017140044603842907
10908,0.0003379313542464512
3692,0.0003662750636244657
9836,0.0021398651174283057
5708,0.001751297108634133
927,0.0012649655817673305
2368,0.0024224271789283383
21428,0.0006745424274528947
27636,0.0020198824777301174
7942,0.001153036260114863
30837,0.00030373427791710855
26519,0.014260299806364193
22534,0.0006454423635395299
2208,0.0072491336818032385
12643,0.0035737786928893415
13466,0.0002356981366856272
24453,0.006591913748152432
26386,5.9893323435512284e-05
20789,0.0007936403133805753
19697,0.006833460900448335
27060,0.001510871611595584
949,9.780004235051528e-05
23019,0.00203825538765812
28007,0.0010754427676665243
8573,0.00046427313768484656
22664,0.003434417485585697
26120,0.001175900726508606
8577,0.0020207288357292946
31679,0.0010382821695314871
5677,0.0005790912243155333
30970,3.743695758131993e-05
21468,0.0020244193333531645
6039,0.0006606444284188196
19309,0.008422786805617487
16221,0.002259592003865622
10367,0.0003446412206321952
4241,0.0003951254516036743
21010,0.00037250493461434464
674,0.0011844246716449503
3480,0.0018560187479893196
18669,0.0001093224364042559
22940,7.88107093146132e-05
24846,0.001915272397797288
31806,6.34577826635677e-05
26133,0.0019930153060555528
28200,0.0008509738793208041
23140,0.0021958782526066267
13676,0.001415642528650188
5239,0.000797546192329928
2732,0.0019518367482731058
2783,0.0027860713252191903
10945,0.005196143440730089
10442,0.0003261907180973686
7648,0.00046655895849869003
18743,0.00293173154490016
4807,0.0014305718477979864
12475,0.0002909807573945417
10597,0.0002156172353689419
9500,0.0004945060357450677
26164,0.0019257746616379808
3055,0.0016335599245099375
3618,0.0012937459766016249
16516,0.000679879132994266
1071,0.0023191303124685944
20807,0.0059599783858617006
15695,0.0010591699372270423
2146,0.0015512341135492463
31266,0.002473158318754559
7630,0.0015365297175292062
22745,0.00014382390892208772
30912,0.009773307268144873
13864,0.0009290467058729549
22307,0.003983551707650909
14376,0.00022859312510098385
10286,0.00028062185950474884
28622,0.00024038854996179436
8159,0.0016244530062190096
17820,0.0005705945600296277
16163,0.011137076425499765
7811,0.0008142226688542695
13519,0.0005716594346400407
16306,0.001078826843097841
17956,0.0008591223194490707
23195,0.0011825801442365243
12774,0.00033507046953935675
9767,0.0018820568483035492
23038,0.0014415910830670045
4710,0.006327347830738661
29750,0.002197932986733811
27765,0.0013819532164146824
28158,0.0005164340585910235
29336,0.00852866869303065
4082,0.0005695434587256938
24913,0.0018793801685035574
28729,0.0005013093678285828
11382,0.00012467914723281106
29723,0.0009307725467276374
1827,0.0018028822868064254
26849,0.0020414815044552605
10664,0.002183979345881255
662,0.007185121228011495
19489,0.006018526829133356
19593,0.016805728015348156
2797,0.000676329485106352
8994,9.108765268953524e-05
19934,0.000541134413668227
1293,0.002211187339643904
12720,0.005091155259857989
18924,0.00231079344057705
23462,0.00364745310573471
14428,0.0036675734426186613
1998,0.0018292480401980427
16859,0.00020717570150202347
10715,0.0002970328137992264
22582,0.0017233897822703445
19663,0.006435060832814179
2541,0.0011428204608020596
21608,0.000926173726151068
18320,7.174529797617646e-05
8973,0.00011525431569380688
27141,0.00024610043263031446
27535,0.0020059587179283777
2311,0.0004875152548092189
19424,0.0006768931870097293
20478,0.0004704042505138074
19760,0.0009250153429512843
27247,0.03348902812001598
10845,0.0019293032395771327
1319,0.010037446655869104
7280,0.0012396403789055777
16142,7.678486232437357e-05
14480,0.00026377944550487746
10714,0.0005722538552908695
7011,0.0007224975442117712
17997,0.004118620346888045
11837,0.00031232169872552856
12179,0.0006907814940673453
14591,0.00019542780251882507
9533,0.0014976265260744966
17034,0.0016505015974345374
3519,0.0002557504118283678
11739,0.00023524118758629718
28657,0.00032543196913006704
12360,0.004788646365909772
12078,0.00022544342783089737
26629,0.0015195186339266723
20327,0.0032238046294653434
22925,0.0016622711774157903
17469,0.00015299901395256362
12574,0.00044481089754633144
1762,0.00017341516843247278
22604,0.0014215516698477077
16131,7.319001987590966e-05
3650,0.002047014977935885
23124,6.846738399607442e-05
29263,0.0001450978291292415
18472,0.00206201199078777
989,0.0012918282769445622
12263,0.00038011415248613605
672,0.0016431395135484592
15033,0.00214321671275091
20667,0.0005958954454223686
27696,0.0006549721360545467
20699,5.999529516593311e-05
17657,0.0013177606587579912
17586,9.295056879750464e-05
31506,0.0035534107764206187
6004,0.00019523579078483977
18405,0.007624473351975814
21339,0.0005416029974891646
23632,0.00027221984781167636
3687,0.0003046577621019187
1521,0.0005011556234550255
10577,0.001133442573342552
18448,0.0016459027434661776
29328,0.0024476809821569606
17712,0.00016566403819614264
26909,0.0010986416500166484
21758,0.0016593972267879792
23157,0.002265211875949476
4579,0.0005093553096718178
5298,0.0010616872635395638
23061,0.008875249280048667
27982,0.0011811019674450025
15777,0.0013954362737709537
6516,0.0017557981631284927
21864,0.00018498158970986514
22276,0.015568018827235503
19116,0.0010838117861324936
6684,0.000601798183208747
17234,6.436590984624171e-05
11498,0.0006492557755156088
6976,0.001327507354828949
2180,0.00032338370900638345
28262,0.000652873828150839
703,0.0010739440612011872
21974,0.0002962320223032038
22555,0.00023968025278677544
1486,0.002151013822367593
20568,0.00047391074070351146
15211,0.01553283951350804
465,0.00021225764780902152
23533,0.002578305818247017
8826,0.0038825801130011072
6793,0.010506834234733451
584,0.00019025462596350038
21479,0.00225038128044535
8751,0.00014596469734202744
21537,0.020481489099002898
2536,0.00017994571192367402
9710,0.00010664071782442968
25966,0.0008695018184483843
16600,0.007647085126062334
20885,0.0014607331462850289
11449,0.00659382973208915
19417,0.00014831218222869342
9817,0.0002834529410337698
15812,0.0018581941667545696
4960,0.00046988360447494226
10037,0.00027988356631602807
16862,0.003086606612749807
19743,0.0020340050729307103
29360,0.0034783678999725748
7268,0.001841507414141389
13586,0.00018555608936703447
23186,0.0029594940402973835
17155,0.004206935998892952
23846,0.0014053933381744455
545,0.00562905274878705
31999,3.2080369376610805e-05
14932,0.0005411929412244383
20308,0.00453416707912179
27144,0.0049249268651971045
30315,0.0011013831099855817
2443,0.0011983854948160986
22956,0.0012888215891895423
29883,9.892693317879519e-05
32082,0.003465533712598751
2112,0.001222055123974892
12123,0.00020443612747623742
14612,0.00043538530438764133
14892,0.004685551595816354
22360,0.0013607129304686687
16367,0.0026009240379953717
1502,0.0001702357978637367
4367,0.000993124390217681
29409,0.0018850374009928513
27901,0.0027476148625571947
12038,0.00028096876914665304
22085,7.774683128416407e-05
29269,0.00030470854864387024
7076,0.00424424960377835
6259,0.00110135559292165
21748,0.004108738145861366
8138,0.0037796625118125867
18773,0.0007318391309547918
24891,0.00019786541625488438
9419,0.00023249502846971526
19779,0.002150888635815814
1972,0.00048054543348352086
6656,0.0017800196269272363
29178,0.000664075746481225
26680,0.0011801735098080051
18690,0.0025746414947957503
11368,0.009436168075085126
29420,0.0010752583507914332
28653,0.00020266989044357363
28059,0.0038293109894060543
6744,0.00025690850138528163
16789,0.002214031670514472
17777,0.0005375563848244064
26760,0.0015028366986142873
6470,0.0012873440944072242
27578,0.003069208597391988
30113,0.0007651107392806664
14974,0.0006636830833896928
25160,0.0005618189520155341
25107,0.001397558814427515
1022,0.005918765628408029
19505,0.00025104091645853467
26312,0.004066370216341728
14021,0.0006725598293298573
16291,0.0015546769749883859
11544,0.0010944988897777376
13408,0.0006400078588186646
13232,0.00038535749235014
2780,0.0006493207064602269
16342,0.0062041265856858235
20381,0.0021792785776129143
16135,0.000437925145528823
25698,0.0018618989369915094
25620,0.0012364721092775713
7517,0.0016751115086489081
5780,0.0002519445130811902
9657,0.0011040476613695246
27447,0.0008553167028632387
1240,4.0996241200625653e-05
9509,0.0019995712061390315
15980,0.0003420339124476566
11639,0.005868326709885965
15281,0.0013516341237967038
30782,0.0011627094142710695
7614,7.543170897817425e-05
19584,0.0011838321270298627
29502,0.002302031905298321
14643,0.00041271957599553006
27273,0.0004368697840176473
4238,0.010143411502995536
14828,0.00020484224649183844
17982,9.174597129972604e-05
31092,4.672420339388694e-05
21223,0.0002694233736473062
29229,0.00020310971819267952
15888,0.0014717418241230937
17193,0.0023989741948023595
20755,0.004116183499222247
29992,0.00011069723377777692
10011,0.0002424117717314605
9172,0.0002052612151038453
32051,0.0037770560383397094
23579,0.0003691797773369835
30640,2.622361489316435e-05
13076,1.7336604571587588e-05
12400,0.00014680239955599007
19483,0.008731960265883545
31139,0.0032414910358427042
18571,0.00012173556707015681
13702,0.0022303336008769967
9472,0.0031379643305718278
2932,0.009071981422692535
21755,8.578975020197558e-05
27261,8.320005654006525e-05
7073,0.0006582814180001647
25158,0.0008566285249118507
12148,0.00017677126391116174
4516,0.0002677826730310487
3188,0.00015773288041081332
10455,0.00026382127816546854
3696,0.0018819050778616576
24615,0.0008177670632001251
20189,0.00022237986253598012
29197,0.0026081635455485115
24048,0.002961037426406147
23500,0.00031857915368512635
20079,0.004677475117317312
23156,0.00015243316202326196
14423,0.0011235314049155953
4209,6.656388500009838e-05
13600,0.00046511215854506017
19758,0.0012583582249960767
6301,0.00029854462625797075
26991,0.000346954911192289
29816,3.919722105806856e-05
25159,0.001652560107938735
9689,0.0003669715148068772
30842,0.001816522425874846
5038,0.0004992956528894978
16414,0.00019840998212756976
1478,0.001069587401438035
16302,0.0002965753030734404
25596,6.81924329230516e-05
6347,0.0010627666558728885
23637,0.00047464564969003175
28350,0.00031033624595439366
11360,0.0011243193133305038
3885,0.003198983262467292
12978,0.0001220762314631123
20994,0.0008883720483529832
13446,0.00018229570129671153
18831,0.006199226739188555
8928,0.0006254113986675418
32026,0.002056989679396961
26039,0.0003198869322631959
19800,0.002526690134882188
25428,0.02623992119659825
25332,0.001183527027302373
13682,0.0008727347294817551
21588,0.0019264187235737609
12268,0.00015605393958405552
11267,9.043022936201252e-05
22547,0.00015787448414635605
24297,0.03508148908834784
17461,0.0024742202515856326
30010,0.0008249226529669103
22500,0.0008037671542116757
22919,0.003147620525768921
15906,0.0018787358161184236
31312,5.1241703020814326e-05
23629,0.0011067442045666891
13511,0.00046964474282072997
12508,0.00020231662862840873
23333,0.00011954017035719692
14527,0.01296741242320467
27408,0.006441531701583363
341,0.0012678819284004073
2292,0.001984777403418008
26997,0.001279934481027194
2640,0.00023244486370786768
16846,0.005303570451955509
14273,0.008340793918037598
29164,0.002612971555880183
2072,0.0001880254861422199
4731,0.0018436973118717275
15783,0.00033949757603832307
8908,0.00036081137199509196
20479,9.465569653434806e-05
9927,0.00034057723403401797
1900,0.000495601410181434
21015,0.0008073371603571419
19692,0.00065393721916945
3071,0.050212754024252314
2510,0.0003112397985334674
23804,0.0041985509067417265
21623,0.002999001718014652
13066,0.003897868113950244
24977,0.0007028711201544062
23991,0.001314436615761034
25850,0.00034792930964877263
11833,0.0002928284778136664
16498,0.0019711494182212018
10615,0.0016965307405871106
4090,0.0005844933162824649
28335,0.0010851847597577527
22713,0.0022449183340187825
17729,0.0010074870994432458
15305,0.0012297370369266267
30414,0.0014929264657096185
29160,0.0021193114310349382
13896,0.00032796353546768394
13673,0.0008602047556084048
25082,0.0008757021222348596
29074,3.297877766297923e-05
23843,0.0005754102183738138
30494,0.0008629504618612515
13174,0.0004720442058510658
16679,0.0013101828998169276
1168,0.0030568464167588416
25177,0.0011618484410225267
30268,0.0011610819212348668
15898,0.00011042285668431621
31692,0.008163601393280144
1200,0.01111994814508072
8958,0.002930635491720908
30282,0.0004632935637491356
4955,0.00038944311785730823
29545,0.0032898614395585075
10293,0.00043458651744367064
4472,0.000432607226067439
17482,0.008073505020923188
31502,0.00014655569043410185
19737,0.0005148190418477087
4744,0.0010051462230764986
12647,0.0001986818065858858
28849,0.004626598440228426
31424,0.007445087369972144
20514,0.0014058182738056623
4347,0.00849680558115548
30364,9.18063843187533e-05
18909,0.007254180910090918
25821,0.001029161236904752
6857,0.000211132707712926
1445,0.00029651235484052607
12546,0.0019382537512790032
10820,0.0006072972098296004
22108,0.001608404712150414
18834,0.0003656794113718735
9117,0.00021115167956772674
11869,0.0008122614406389229
17563,0.0012616615012052924
21209,0.0007113135167471865
3906,0.00028826777256181935
19885,0.002335742206089728
19094,0.0015303840923256912
17382,0.00017386367058533852
24652,0.0027205422919215575
8649,0.007928930187937487
7302,0.0004781249621620188
21995,0.006138372353593155
1252,0.0006694982228840412
7646,0.0009685716089468016
17858,0.0005048789166684215
7989,0.0001543745268298383
14028,0.0005038952431258911
22941,2.917867406176066e-05
16650,0.002075721785980827
29651,0.00010371134114771108
23942,0.003000104097335332
29552,0.002324995800559392
6048,0.0004616602750098716
15044,0.000319723626668485
26334,0.001438459936874035
25027,0.0019927480058935096
31452,0.0003759256936508472
12625,0.005568203859495827
26376,0.000656890079410912
5200,0.00042726481179825856
31505,2.96268911349819e-05
31441,0.0005045155062122611
6010,0.0001996018144805169
28429,0.0017826356478376207
20009,0.0003448847703142566
7382,0.0002139726695087305
638,3.3228814914039583e-05
11755,0.0011583897936038397
13567,0.0006081743211084877
30380,0.00019743796823648078
30365,2.6886819585528486e-05
8176,0.0002623241849421804
14642,0.00031497060790392433
4327,0.0003249549978476493
23897,6.505118735932442e-05
4352,0.0015667761173265495
15180,0.00014037233379681686
27892,0.001647841422754405
27647,0.007132046015247097
16554,0.009912512766158144
30276,6.610355172679159e-05
12592,0.0006053266831153076
9220,0.0017328578247358432
19884,0.00010875778296439663
29732,0.004140474585158068
9893,0.00018458119509029395
27732,0.0011506790951951386
4035,0.001425684960026377
16597,0.001240548604440308
1980,0.0019284369887314586
2168,0.0020958000912070242
689,0.004863156002096556
10905,0.022936156504529143
27714,0.0005176214954976214
2991,0.0007086368711701028
15950,0.00018748500119592542
6852,0.0005728862811790474
25707,0.0008745009540151636
32010,0.0024935016394546537
19653,0.00013393526120543167
12442,0.005712765564083129
19683,0.0012179992243002689
13053,0.00024595409896418515
1805,0.0002903532855162351
31681,4.9769591504219795e-05
10335,0.0038727987690144257
23497,0.0014077523994868307
27687,0.0018113018503245087
26242,7.92354502061107e-05
171,0.0021210891110114522
3455,0.0005886959545110154
14793,4.33655210440183e-05
19645,0.005204551953110132
27475,0.02905459237489945
13848,0.005554330101933085
1876,0.0038183603379130316
23734,0.002822669805846439
1679,0.0002745246766728778
23795,0.0012869672759149465
29881,0.0019094642559522674
25939,0.0008790454918130097
11663,7.500686046317076e-05
1979,0.001518081535201265
19616,0.00022958311955671438
23107,8.19638103829207e-05
3883,0.0004914983543576213
13694,0.0002673275115549876
28376,0.00584950070064243
10695,0.0004108775209218702
27354,0.001251545541838288
13034,0.00017452597213479302
17953,0.0014115725056482982
23216,0.0012335548004019149
1287,0.00022333599747822116
14221,0.002049712589297939
29798,5.054071209791739e-05
390,0.00021045264626919037
6821,0.00031502146593815326
17819,0.00047102591026221545
31271,0.0002885665434694997
21855,0.005605698046715915
25465,0.0013585058892349713
4903,0.00034524157023388136
1310,0.0007459449682602499
7389,0.00076857945149698
24719,0.0014627911050536012
20892,0.0020677337716230072
9222,0.0015619661174105363
11916,0.00027897426399785095
21970,0.005578487278475372
14688,0.0001558743558043018
19841,0.001264550786405912
20734,3.9128179583479464e-05
8641,0.00020570718426194407
12341,0.00024662069985423253
21977,0.004564572504231372
19469,0.0009513817830307581
13302,0.00047160154807371086
2083,0.005835110937514388
12729,0.000535656684578615
13152,0.00032363862696158926
20164,0.0005180328163785615
11599,0.0017363730227423428
2520,0.0011254402628918562
31197,0.0019289300587601564
9318,0.0010648798579799207
4687,0.0001624154698770242
23806,0.00019158869590679852
